q_id,name,gnd,instance_of,birth,death,books_total,books_non_selfpub,books_selfpub,qualifies,confidence,requires_review,has_dewiki,publishers,sample_titles,wikidata_url,dewiki_url,swisscovery_search_url
Q133566248,Othmar Schaufelbühl,,Mensch,,,6,6,0,True,name-fuzzy,True,False,,Erinnerungen an die Honegger-Villa | <<Das>> Haus an der Reuss : Bericht des Architekten zum Umbau | Renovation des Hexenturms | Renovation des Schellenhauses : Bericht des Architekten | Schlossergasse und Schellenhaus : Erinnerungen aus der Jugendzeit,https://www.wikidata.org/wiki/Q133566248,,"https://swisscovery.slsp.ch/discovery/search?query=creator,contains,Schaufelbühl Othmar&tab=41SLSP_NETWORK_CI&vid=41SLSP_NETWORK:LIBRARYNETWORK"
Q132127053,Peter Bitterli-Dreher,133270610,Mensch,1943-01-01,,6,6,0,True,gnd,False,False,Bundesamt für Landestopografie; Historische Vereinigung des Bezirks Zurzach,"Baden | Exoten aus dem Tethys-Ozean: Phylloceraten aus dem späten Dogger und frühen Malm des Tafeljuras | <<Die>> Flussgeschichte der nördlichen Schweiz | Grabung Anwil, ein Fenster in die Jurazeit | Lebensader Wasser",https://www.wikidata.org/wiki/Q132127053,,"https://swisscovery.slsp.ch/discovery/search?query=any,contains,133270610&tab=41SLSP_NETWORK_CI&vid=41SLSP_NETWORK:LIBRARYNETWORK"
Q130768142,Peter Dold,1069960543,Mensch,1935-01-01,,6,6,0,True,gnd,False,False,Beltz; Klett-Cotta; Lambertus; Springer; Walter-Verlag,"Bis dass der Traum euch scheidet : Träume in der Paartherapie | Gewalt und Sucht in Familien | Körperarbeit in der Systemischen Therapie | Paar- und Familienberatung : Ein ganzheitlicher, systemischer Ansatz | System Depression : ganzheitliche Therapie: Bewegung, Ernährung, Stärkung des Familiensystems",https://www.wikidata.org/wiki/Q130768142,,"https://swisscovery.slsp.ch/discovery/search?query=any,contains,1069960543&tab=41SLSP_NETWORK_CI&vid=41SLSP_NETWORK:LIBRARYNETWORK"
Q132733363,Peter Grüter,,Mensch,,,6,6,0,True,name-fuzzy,True,False,Juris Druck u. Verlag,"Glocken und Läutordnung der Martinskirche : das Geläut umfasst fünf Glocken | Hämokompatibilitätsuntersuchungen an Unbeschichteter und mit Polyhydroxyäthlmethaxrylat Beschichteter Aktivkohle | <<Das>> Rheinfelder Fastentuch - ein Zufallsfund : eine Kostbarkeit aus dem frühen 17. Jahrhundert | Rheinfelder Karfreitagskrimi | Richard Roth-Kägi, 19.7.1928-16.4.2006",https://www.wikidata.org/wiki/Q132733363,,"https://swisscovery.slsp.ch/discovery/search?query=creator,contains,Grüter Peter&tab=41SLSP_NETWORK_CI&vid=41SLSP_NETWORK:LIBRARYNETWORK"
Q113773937,Peter Zürn,132531941,Mensch,1964-01-01,,6,6,0,True,gnd,False,False,Katholisches Bibelwerk; Paulusverlag; Verl. Kath. Bibelwerk; Verl. Katholisches Bibelwerk,"""Damit sich die Schrift erfüllt ..."" : Die Sonntagsevangelien als jüdische Texte lesen | ""Damit sich die Schrift erfüllt …“ : die Sonntagsevangelien als jüdische Texte lesen | Auf krummen und geraden Wegen : biblische Familiengeschichten erzählen | Erinnern und erzählen : das Markusevangelium in- und auswendig lernen | Ich sehe was, was du nicht siehst : die Gleichnisse Jesu neu entdeckt in Bildern der Kunst",https://www.wikidata.org/wiki/Q113773937,,"https://swisscovery.slsp.ch/discovery/search?query=any,contains,132531941&tab=41SLSP_NETWORK_CI&vid=41SLSP_NETWORK:LIBRARYNETWORK"
Q133566265,Q133566265,1273374177,Mensch,1984-01-01,,6,6,0,True,gnd,False,False,Einwohnergemeinde; Einwohnergemeinde Aarau,"""Ein Erfolgsrezept muss man nicht ändern"" | 50 Jahre Einwohnerrat Aarau | 50 Jahre Einwohnerrat Aarau | Dem Weissbrot konnten sie nicht widerstehen | <<Ein>> Waggon voller Suppenwürfel",https://www.wikidata.org/wiki/Q133566265,,"https://swisscovery.slsp.ch/discovery/search?query=any,contains,1273374177&tab=41SLSP_NETWORK_CI&vid=41SLSP_NETWORK:LIBRARYNETWORK"
Q132733344,Rahel Göldi,1058227440,Mensch,,,6,6,0,True,gnd,False,False,,"""Alles fliesst..."" : alte Wasserleitungen für das Legionslager Vindonissa und das Kloster Königsfelden | <<Der>> neue römische Garten im ""Vindonissa Museum"" | Rückblick Geschichtsvermittlung im Römerlager Vindonissa 2017 | Rückblick Geschichtsvermittlung im Römerlager Vindonissa 2019 | Rückblick Geschichtsvermittlung im Römerlager Vindonissa 2020",https://www.wikidata.org/wiki/Q132733344,,"https://swisscovery.slsp.ch/discovery/search?query=any,contains,1058227440&tab=41SLSP_NETWORK_CI&vid=41SLSP_NETWORK:LIBRARYNETWORK"
Q133566226,Rebecca Sanders,,Mensch,,,6,6,0,True,name-fuzzy,True,False,Oxford University Press,<<Die>> Herrschaft der Grafen von Kyburg : Objekte und Perspektiven einer Ausstellung | Karten und Pläne zwischen Einsiedeln und Zürich | Plausible legality : legal culture and political imperative in the global war on terror | Plausible legality : legal culture and political imperative in the global war on terror | <<Das>> Sammlungszentrum des Schweizerischen Nationalmuseums,https://www.wikidata.org/wiki/Q133566226,,"https://swisscovery.slsp.ch/discovery/search?query=creator,contains,Sanders Rebecca&tab=41SLSP_NETWORK_CI&vid=41SLSP_NETWORK:LIBRARYNETWORK"
Q133258516,Reto Mäder,,Mensch,,,6,6,0,True,name-fuzzy,True,False,"Fachhochschule Aargau, Wirtschaft; hinterzimmer",Risikobeurteilung nach Art. 663b Ziff. 12 OR : Pflichten und Handlungsspielraum des Verwaltungsrates in KMU | rm 74-exkursion | rm 74-Instabil | rm 74-mikrosport | Rm 74-REFLEX,https://www.wikidata.org/wiki/Q133258516,,"https://swisscovery.slsp.ch/discovery/search?query=creator,contains,Mäder Reto&tab=41SLSP_NETWORK_CI&vid=41SLSP_NETWORK:LIBRARYNETWORK"
Q113399014,Riccardo Bonfranchi,115573801,Mensch,1950-01-01,,6,6,0,True,gnd,False,False,ATHENA wbv; Athena; Edition SZH/CSPS; wbv,"Bewunderung : Betrachtungen zu einem zeitlosen Phänomen | Heilpädagogik im Dialog : praktische Erfahrungen, theoretische Grundlagen und aktuelle Diskurse | Integration - Separation - Kooperation : ein heilpädagogischer Blick auf Bildungschancen für Kinder und Jugendliche mit Behinderungen | Kommensurabilität : Dialoge über das Vergleichen | Phänomenologie der geistigen Behinderung : Be-Kenntnisse eines Heilpädagogen",https://www.wikidata.org/wiki/Q113399014,,"https://swisscovery.slsp.ch/discovery/search?query=any,contains,115573801&tab=41SLSP_NETWORK_CI&vid=41SLSP_NETWORK:LIBRARYNETWORK"
Q94883084,Robert Hunziker,140001565,Mensch,1876-01-01,1951-01-01,6,6,0,True,gnd,False,False,Lithographie Stirnemann & Cie; Reinmann; Verlag der AZ-Presse; Verlag des Verfassers,"Aarau im 17. und 18. Jahrhundert : Original-Lithographien | Berufskunde für Maler : ein Lehrbuch für Gewerbeschule und Werkstatt | <<Die>> Farben : Farbenharmonie, Prüfung der Farben : ein Lehrbuch für Gewerbeschule und Werkstatt | Farbenkunde : Farbenharmonie, Prüfung der Farben | Illustrierter Schweizer Malerkalender",https://www.wikidata.org/wiki/Q94883084,,"https://swisscovery.slsp.ch/discovery/search?query=any,contains,140001565&tab=41SLSP_NETWORK_CI&vid=41SLSP_NETWORK:LIBRARYNETWORK"
Q133258595,Roger Motz,,Mensch,,,6,6,0,True,name-fuzzy,True,False,L. Drummond,"""Man holt sich im Arsenal der Geschichte die Waffen für den Kampf"" : Geschichtswissenschaft und Geistige Landesverteidigung 1933-1945 | Belgium unvanquished | <<Die>> Liberalen in der Strassburger Europadebatte (Verteidigungsgemeinschaft) | Von ""Caviar"" und Kutteln : Kulinarisches aus den Badener Hotels der letzten beiden Jahrhunderte | Von der Bohne zum Espresso : Geschichte der Kaffeezubereitung",https://www.wikidata.org/wiki/Q133258595,,"https://swisscovery.slsp.ch/discovery/search?query=creator,contains,Motz Roger&tab=41SLSP_NETWORK_CI&vid=41SLSP_NETWORK:LIBRARYNETWORK"
Q134475024,Silvia Voser,,Mensch,,,6,6,0,True,name-fuzzy,True,False,Benteli; Waka Films Les production de la Lanterne Panimage; blurb,"...zum Beispiel Kasan : vom freundschaftlichen Zusammenleben von Muslimen und Christen in Tatarstan, Russland | Altern in der Fremde : betagte Migranten und Migrantinnen in der Schweiz - wie sie leben und wie sie gelebt haben | Ken Bugul : personne n'en veut | Menschen wie du und ich : Familie, Arbeit und Tod aus der Sicht von Migranten und Schweizern | Weite Seele, breites Herz : Russlands Jugend in Bild und Text",https://www.wikidata.org/wiki/Q134475024,,"https://swisscovery.slsp.ch/discovery/search?query=creator,contains,Voser Silvia&tab=41SLSP_NETWORK_CI&vid=41SLSP_NETWORK:LIBRARYNETWORK"
